customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-12708,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.77,316.17,Yes
CUST-12709,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.9,1391.38,Yes
CUST-12710,Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.07,658.87,No
CUST-12711,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),77.06,1771.24,No
CUST-12712,Female,0,No,Yes,58,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,70.79,4101.14,No
CUST-12713,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,71.5,1192.0,Yes
CUST-12714,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,58.64,1695.3,No
CUST-12715,Male,0,Yes,No,39,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,59.54,2342.31,No
CUST-12716,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.22,2490.83,No
CUST-12717,Female,0,No,Yes,45,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.06,3200.17,Yes
CUST-12718,Female,1,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,1030.51,No
CUST-12719,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.95,2089.7,No
CUST-12720,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,47.04,1541.17,No
CUST-12721,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,81.69,5635.99,No
CUST-12722,Male,0,No,No,71,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.85,4161.88,Yes
CUST-12723,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,58.27,4177.77,No
CUST-12724,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.27,80.75,Yes
CUST-12725,Female,1,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),76.72,4687.17,No
CUST-12726,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,82.19,5363.5,No
CUST-12727,Male,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.45,4596.52,No
CUST-12728,Female,0,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.08,1450.4,No
CUST-12729,Male,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.53,2223.48,Yes
CUST-12730,Female,1,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.49,1045.36,No
CUST-12731,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,51.2,2148.72,No
CUST-12732,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,1089.31,No
CUST-12733,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,483.39,No
CUST-12734,Male,0,No,No,54,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,49.03,2700.6,No
CUST-12735,Male,0,No,Yes,57,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,67.26,3842.2,No
CUST-12736,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.77,4981.27,No
CUST-12737,Male,1,No,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,69.98,842.42,No
CUST-12738,Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,74.97,4693.51,No
CUST-12739,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),56.04,847.53,No
CUST-12740,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,70.39,4813.94,No
CUST-12741,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.13,23.2,No
CUST-12742,Female,0,No,Yes,16,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.26,959.07,No
CUST-12743,Female,0,No,No,44,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,62.83,2776.34,No
CUST-12744,Male,0,Yes,No,39,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,50.58,1937.49,No
CUST-12745,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,868.56,No
CUST-12746,Male,1,No,Yes,29,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,46.32,1310.59,No
CUST-12747,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.42,0.0,Yes
CUST-12748,Male,0,No,Yes,45,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,68.61,3108.6,No
CUST-12749,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,63.51,2352.64,No
CUST-12750,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,62.32,2346.97,No
CUST-12751,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.81,684.56,No
CUST-12752,Female,0,No,No,65,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,45.6,3005.23,No
CUST-12753,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),69.09,3925.25,No
CUST-12754,Female,1,No,No,13,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,80.85,1058.3,Yes
CUST-12755,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,48.25,71.02,No
CUST-12756,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.24,309.57,No
CUST-12757,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),77.79,262.06,No
CUST-12758,Male,1,No,No,51,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),49.05,2500.74,No
CUST-12759,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.04,2292.1,No
CUST-12760,Male,1,No,No,33,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,51.87,1711.27,No
CUST-12761,Male,1,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,776.87,No
CUST-12762,Male,0,No,Yes,59,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),56.63,3344.07,No
CUST-12763,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.09,1232.06,No
CUST-12764,Male,0,No,No,31,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,61.69,1897.97,No
CUST-12765,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.42,916.93,No
CUST-12766,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.66,869.68,No
CUST-12767,Female,0,No,Yes,69,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,46.07,3160.76,No
CUST-12768,Male,0,No,No,55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.74,3496.77,Yes
CUST-12769,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.29,417.71,No
CUST-12770,Female,1,No,No,64,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,54.17,3450.4,No
CUST-12771,Male,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,71.59,2131.59,No
CUST-12772,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,1121.73,No
CUST-12773,Female,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.07,1286.51,No
CUST-12774,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),91.73,5423.58,No
CUST-12775,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,141.41,No
CUST-12776,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,90.98,1375.9,No
CUST-12777,Female,1,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,75.08,4356.55,No
CUST-12778,Male,0,No,Yes,9,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.36,733.28,Yes
CUST-12779,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.1,0.0,Yes
CUST-12780,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.9,1088.46,No
CUST-12781,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),87.42,3061.15,No
CUST-12782,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.92,192.18,No
CUST-12783,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,77.69,894.83,Yes
CUST-12784,Female,1,No,Yes,24,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,53.52,1284.45,No
CUST-12785,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,66.02,2850.43,Yes
CUST-12786,Male,1,No,No,39,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,49.99,1957.32,No
CUST-12787,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.64,2645.47,No
CUST-12788,Male,1,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.78,1571.21,No
CUST-12789,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.05,174.67,No
CUST-12790,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,63.31,3185.27,No
CUST-12791,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),71.69,782.73,No
CUST-12792,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.43,494.37,No
CUST-12793,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,73.09,1820.39,No
CUST-12794,Male,0,No,Yes,51,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,46.12,2358.1,No
CUST-12795,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),85.44,1560.27,Yes
CUST-12796,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,63.77,4186.98,No
CUST-12797,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,40.14,1087.28,Yes
CUST-12798,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.78,4980.29,No
CUST-12799,Male,0,No,No,69,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,46.31,3207.91,No
CUST-12800,Female,0,Yes,Yes,37,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.29,1995.36,Yes
CUST-12801,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,128.38,No
CUST-12802,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.37,1156.26,No
CUST-12803,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.8,2110.93,No
CUST-12804,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),53.77,1280.89,No
CUST-12805,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.34,631.1,No
CUST-12806,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.71,1604.21,Yes
CUST-12807,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,356.05,No
CUST-12808,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.56,3934.43,No
CUST-12809,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.14,920.56,No
CUST-12810,Female,0,Yes,Yes,33,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),83.17,2736.19,Yes
CUST-12811,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.67,990.05,No
CUST-12812,Male,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,57.76,890.08,No
CUST-12813,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),41.54,1885.64,Yes
CUST-12814,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,69.5,4506.6,No
CUST-12815,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.63,1340.56,No
CUST-12816,Female,1,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.89,31.63,Yes
CUST-12817,Female,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,519.04,No
CUST-12818,Male,1,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,74.01,0.0,Yes
CUST-12819,Female,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.7,941.06,No
CUST-12820,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.07,1751.34,Yes
CUST-12821,Female,0,Yes,No,65,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,53.01,3471.85,Yes
CUST-12822,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),67.57,823.64,No
CUST-12823,Female,0,No,No,62,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,93.32,5826.72,No
CUST-12824,Female,0,No,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),70.46,1664.73,No
CUST-12825,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.72,4801.02,No
CUST-12826,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.58,281.14,No
CUST-12827,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,356.19,No
CUST-12828,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.59,1789.54,Yes
CUST-12829,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.24,1592.39,No
CUST-12830,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),68.89,3622.31,No
CUST-12831,Female,1,No,No,59,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.3,3277.66,Yes
CUST-12832,Male,0,Yes,No,40,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,57.82,2335.9,No
CUST-12833,Female,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),98.63,5697.9,Yes
CUST-12834,Male,1,Yes,Yes,45,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,52.01,2333.11,No
CUST-12835,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,89.6,4324.6,Yes
CUST-12836,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.43,1396.07,No
CUST-12837,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.35,5321.3,No
CUST-12838,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.77,795.87,No
CUST-12839,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,589.07,No
CUST-12840,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,78.78,3702.47,No
CUST-12841,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,50.91,2777.86,No
CUST-12842,Female,0,No,Yes,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,51.31,3683.38,No
CUST-12843,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,68.88,3504.58,No
CUST-12844,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),83.28,5733.14,Yes
CUST-12845,Male,1,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,57.83,3069.9,No
CUST-12846,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),90.82,6261.21,No
CUST-12847,Male,1,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,92.59,5017.31,No
CUST-12848,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,72.82,4653.53,No
CUST-12849,Male,0,Yes,No,13,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),54.9,710.38,No
CUST-12850,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,68.54,4939.94,No
CUST-12851,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,434.45,Yes
